irz,beta_s,beta_d,T_d
459.0,-3.005233250014969,1.6371775279829874,16.804379424988866
460.0,-2.9524757136993482,1.55375686460601,22.467768446157137
461.0,-2.8387332019523877,1.526977388561443,21.543453137847116
462.0,-2.8395159605344498,1.6952145509110017,16.356010562823073
463.0,-2.9750911055583793,1.5478217930653337,20.95089222950841
464.0,-2.943715414596003,1.5549907150452853,21.805083362993333
465.0,-2.9973907512142177,1.5404890633354986,21.201232727078033
466.0,-2.924954866178024,1.5184885821057947,22.761969045900457
467.0,-3.022307117566985,1.5320912195662397,20.858056734995202
468.0,-3.184338923762155,1.5452598492061052,20.283620236753706
469.0,-3.0580158887548596,1.4926623580256564,24.24802700757555
470.0,-2.9557226985989287,1.557428302180654,19.210230660299366
471.0,-3.1221264036314462,1.56413724135761,19.778692436224066
472.0,-3.063685220054122,1.5466749111093012,20.54951815286592
473.0,-2.8443279481252466,1.6871626488928442,15.051437938269459
474.0,-3.096562024712476,1.5486181394728686,21.40277733789249
475.0,-2.7997485825239252,1.5362444347386728,21.21479669524084
476.0,-3.103331695672215,1.5806608832349938,21.308072552541415
477.0,-3.1860329578675417,1.5956241959899864,17.358442334558465
478.0,-2.9413591531103465,1.609531367162717,18.695192711260677
479.0,-2.909225421221053,1.5839206785572375,19.831227513975385
480.0,-3.0159301462034307,1.5347981802721762,21.294133440522778
481.0,-2.983026623363156,1.713680527948263,14.219445188419707
482.0,-2.9059512469813384,1.5791108996018837,20.426738677821163
483.0,-3.0618905040399325,1.523669485515867,24.07642339120637
484.0,-2.8697663360092993,1.551940012756285,21.690223426983454
485.0,-3.0136759688590242,1.6335616075501422,18.37097596751086
486.0,-3.1005963238944543,1.5678375857985325,19.628929316127966
487.0,-3.1755838999317967,1.5679454570986313,20.15257568076828
488.0,-3.0192090793990127,1.6053112914718497,19.311226630136197
489.0,-3.2806530088304795,1.581129984772332,19.64365136780727
490.0,-3.104066866208357,1.6186922536022914,19.827936946420895
491.0,-2.8734179133882956,1.48753152999174,22.527305356537966
492.0,-2.9864024273234975,1.5680936681939266,18.321948959401887
493.0,-2.9499536906617623,1.6527967073079242,17.92578253865408
494.0,-2.931768090265143,1.650994489012299,17.34483953427697
495.0,-3.0659824740599544,1.56305327244724,20.351355088434364
496.0,-2.9782870514209865,1.5639914325142332,20.367841144564913
497.0,-3.0777037437823145,1.5125446080730882,21.364245006053473
498.0,-2.9598943279163956,1.4914700367018354,21.874000285156235
499.0,-3.1086944442037248,1.6936142626877715,14.618286295127144
500.0,-2.9761689735080212,1.545534480572629,21.19429470052214
501.0,-3.021735409256016,1.5835010417390143,19.031290460835685
502.0,-2.9938301886190084,1.62208393456427,18.671444977147537
503.0,-2.824931748247936,1.529771816591678,21.312747425963884
504.0,-2.979493113929785,1.5364811923115749,21.751806333271137
505.0,-2.9573304477741975,1.5450267839069758,21.487621373520046
506.0,-3.010877542699564,1.573711898619503,20.440356580669192
507.0,-2.98961334871682,1.5587111973910759,20.92786337110805
508.0,-2.8890304539543274,1.5103435041081128,21.26131855001425
509.0,-2.9038498516366134,1.5388769275827319,21.618819752441738
510.0,-3.0045138705909564,1.534072416105312,21.652033910232298
511.0,-2.8468383664759864,1.5582711158377376,21.326284957831778
512.0,-3.1476966016998227,1.5900834755557502,18.990398868601613
513.0,-3.0431266134906387,1.5534591436717413,19.67810932151682
514.0,-3.019288893841557,1.5205660960751932,20.922423125646663
515.0,-3.0114772150419524,1.5006017708420076,21.88589502240408
516.0,-3.0662220217297134,1.5752106065337712,21.589299350231187
517.0,-2.9326784867588196,1.5489716679816627,19.663829682048394
518.0,-3.0327049161051445,1.5069373919777491,21.2243182698927
519.0,-2.9693260693651937,1.594659538915143,18.39928615241825
520.0,-2.990788558309234,1.528169461016627,21.67290527695477
521.0,-2.9710023179665535,1.5665255947400625,22.31822534254197
522.0,-2.856514851195236,1.544923433742173,21.13028172515263
523.0,-2.912207204608605,1.554039978773527,20.399625807008892
524.0,-2.9861916048723813,1.5688696062495602,20.950953179574988
525.0,-3.093034995074773,1.5593145258613952,19.529343950264643
526.0,-3.00161174558379,1.547134839162411,21.32261249860229
527.0,-2.9228837992213155,1.600481010464002,18.988537681297345
528.0,-3.0068464920863804,1.5492255495198988,20.98022935988194
529.0,-3.0393534139960616,1.5922089820401695,19.149269074594557
530.0,-3.0538301785143696,1.5159753024830123,21.618182667173443
531.0,-2.9086058825926497,1.5421096708721618,20.854328469590826
532.0,-2.9583583411924304,1.5769085361424375,19.08031030611162
533.0,-2.706470798790325,1.5393909135978376,21.555693908759167
534.0,-2.9982213435785328,1.5502920433260412,20.596174368295006
535.0,-3.0742038843096964,1.5449421483706889,22.305153687023466
536.0,-2.961040603886807,1.5944076839822774,18.772401234972676
537.0,-3.116165408045602,1.6122367634477341,19.673667527389355
538.0,-2.9628451214894254,1.5338766525608263,21.931046953362248
539.0,-2.9807021261413347,1.5348828452724022,22.462675764852605
540.0,-2.894963512154134,1.5527852090699996,20.22596820932108
541.0,-2.937140055919597,1.54130243956787,21.270909170988805
542.0,-2.995594282902112,1.5393317656209071,22.49848121736725
543.0,-2.888996341333902,1.6777133234594945,16.02111096610857
544.0,-2.9187770889386737,1.489197328785089,22.036441034295994
545.0,-3.0733702288484563,1.554109823249193,20.9240931570731
546.0,-2.994204975715073,1.6281369008618785,17.542346809726887
547.0,-3.0110668157105884,1.6755272385257831,15.98690335242626
548.0,-2.886262899983553,1.539705659327415,19.906890278352336
549.0,-2.932923841421464,1.5168082033728478,22.912855931081225
550.0,-2.80498797722704,1.606598795443504,19.61389531117158
551.0,-2.9812448197521046,1.6288210118738704,18.977841972971817
552.0,-2.943144837940541,1.4966182219421058,22.04410834964488
553.0,-3.0054322065649703,1.5335055886041167,21.196570544324423
554.0,-2.828482586759103,1.6279244763177538,19.659634259746845
555.0,-3.071735472413208,1.5367325206212463,22.51637939189294
556.0,-3.0141375335158096,1.5648594266710323,21.35363862237185
557.0,-2.8896682082927563,1.558485591066948,20.647154390146568
558.0,-2.9202072769197125,1.6165003076626114,17.826236264956425
559.0,-3.097941556558693,1.5378095256803572,20.31341250236151
560.0,-3.024356731555427,1.6322532131471275,17.714455529069024
561.0,-2.9857194505392592,1.5311457660393446,21.42198599223737
562.0,-2.9550631175317617,1.5947518815199144,19.258900795468538
563.0,-3.1272184803235796,1.534346253180289,22.304416778803503
564.0,-3.0963030761668673,1.5837425093984163,18.779289566418342
565.0,-3.011707126708379,1.5055167316882265,22.032223133379546
566.0,-2.8870165897639213,1.5672225163860818,21.57234078846173
567.0,-3.061037318466295,1.5772020046853719,21.53097334509758
568.0,-2.9180586958450143,1.6051772016004917,19.97768955351979
569.0,-2.9230565816748943,1.6104393182784396,18.64693608581618
570.0,-2.999511713132288,1.5379505236690474,20.262653084052076
571.0,-3.0500955487943227,1.5793562779806696,20.049190280264177
572.0,-2.8659056493081367,1.5930685677214627,18.862226423915338
573.0,-2.965453495709849,1.557184689415328,22.265917428404087
574.0,-3.1285240500614955,1.570082954442845,20.777625217019683
575.0,-3.027021087422002,1.6138653941190997,19.40695156093907
576.0,-3.0161072704264975,1.546951831046485,20.86999820503495
577.0,-2.9062573454056477,1.5992946085555524,17.697527242825373
578.0,-3.0527174382269724,1.6785426811357056,15.919673111187203
579.0,-3.0910756702897637,1.4934769792066596,22.524090136267134
580.0,-3.027438014451607,1.5844772468395614,18.544895295704112
581.0,-2.9228256855773704,1.560393295212763,18.953313407226467
582.0,-2.8998340088706307,1.5384400790399344,21.15174440522938
583.0,-2.8931781022119845,1.5965817953336299,19.723360984707647
584.0,-2.9903622353406476,1.5131129822551355,21.944305487513184
585.0,-3.0201841829461324,1.55975123765851,19.96008179450965
586.0,-3.0511470021648965,1.6088332800103582,18.71115969761034
587.0,-3.040842641925445,1.6348288881949196,18.42782355832196
588.0,-2.9670306600817646,1.6700239562956876,17.23674859568432
589.0,-3.0213609401588988,1.6228518376909844,18.029611819735955
590.0,-2.810861669240232,1.5249305950453107,21.00052116084863
591.0,-3.0853752408666155,1.5507557428674184,22.188950844381512
592.0,-2.953535670438731,1.5831381615715134,18.36045179664896
593.0,-2.9963266815192675,1.5996565785370382,19.333014538241848
594.0,-2.854271336835572,1.4906076018975956,21.74704480325416
595.0,-2.909087717172968,1.574191678683932,19.86986153958094
596.0,-2.8967118613265948,1.6057920577993579,17.430730546003193
597.0,-2.7548149024049664,1.5842564557402614,20.62521783945187
598.0,-2.976218818501513,1.5415759827896345,22.708299718503554
599.0,-3.1063318783635463,1.5926285814334462,18.550316293678147
600.0,-2.9510460095772553,1.5497853014622,22.406759776296163
601.0,-2.887479267189061,1.57449011523252,20.34696282424916
602.0,-3.05332248550582,1.5144415350118887,21.98049225254462
603.0,-2.8739437670028907,1.6278594230286476,17.729768718629536
604.0,-2.8855261781764208,1.5885922438432474,20.337876542174556
605.0,-2.857499264701171,1.5408850453406437,21.554587053668257
606.0,-2.768408726545344,1.585392568065512,19.96750663792735
607.0,-2.8635654437539806,1.5695106638191572,18.787194094441492
608.0,-3.064924681275258,1.5433176785793448,21.51947870946218
609.0,-3.024607506241712,1.6019253137797294,18.85971441022093
610.0,-2.9493009394245804,1.5964210795663079,19.088459635429672
611.0,-2.911393146884214,1.5676849940956656,20.795653783348556
612.0,-3.049279643144852,1.6925877354401622,15.991556711659463
613.0,-2.9139435783063434,1.5118923373960063,22.76492769532043
614.0,-3.1780079374146784,1.5536228338813516,19.54776509348806
615.0,-3.063891714344943,1.4972369741766791,22.516516834747506
616.0,-3.085822874289577,1.5879688338277351,20.75321995095816
617.0,-3.1364881275628846,1.5573371758471108,20.676742482720076
618.0,-2.965993863834934,1.586323982836468,19.842845588606487
619.0,-2.888837713573054,1.5337000168514099,24.125059118758713
620.0,-2.7857339227484585,1.5572307254183664,21.238800036217683
621.0,-2.990096611064445,1.5517700207897072,21.842404752445546
622.0,-3.1431223118101874,1.5683414289443798,21.351499052310395
623.0,-3.144491237746198,1.5358390900790768,22.189519863089988
624.0,-3.001898369575111,1.6226085870795468,20.221041735879897
625.0,-2.9055817489792024,1.5463775518523901,21.590930822202186
626.0,-3.0787532338333734,1.5486119663777491,19.316079906881058
627.0,-3.0630614084805345,1.523785760504866,21.66210861819078
628.0,-2.9159189116430757,1.579604046090344,20.653926985632825
629.0,-3.0188577549278923,1.5311214274976743,21.66902598378936
630.0,-2.8412240874060686,1.5608992356966314,20.79450444669469
631.0,-2.8431805421866057,1.6904838245483726,15.787616180445916
632.0,-2.8757640839728857,1.5252865579260404,20.909172952319615
633.0,-2.9002792645187996,1.5520305133337244,20.36403777418925
634.0,-3.029101774234002,1.6663348821182558,16.947042907327585
635.0,-2.9721371828581296,1.5397708392849698,19.97760649612168
636.0,-3.0131341668909126,1.4944609511177553,21.160930366262264
637.0,-2.923960616623262,1.5925201995064964,18.843577264650307
638.0,-3.037191726164171,1.5090963565609121,23.602382264445225
639.0,-2.9226065616274455,1.6298081171424088,16.41025975703043
640.0,-2.9516879556713507,1.5478269304283476,20.84065056198144
641.0,-2.9727641088644887,1.5756247719806376,18.85993393914936
642.0,-2.846367726968085,1.6388286616548369,17.374699702967714
643.0,-2.9440860876264496,1.5418258578262751,22.265452792226004
644.0,-2.991117779967073,1.5658360822183943,19.05238530763145
645.0,-3.016342054372803,1.551176178609572,20.90921658052026
646.0,-3.0809944313574835,1.6404812634083465,16.663034941612608
647.0,-2.8631528006982205,1.5504506294691993,22.045216874755543
648.0,-2.903719959547989,1.6290416581465443,18.508464282623965
649.0,-2.9081314607059956,1.5804146899404095,20.143055252522032
650.0,-2.9285657738982174,1.5219811590472592,22.26213562092117
651.0,-2.8962446211586004,1.5922533196173614,20.246301083153607
652.0,-3.0045883866290226,1.5424354425508735,21.257959441022432
653.0,-2.9540732627816446,1.5592990861795901,22.035569796625026
654.0,-2.950196812935629,1.5690004054622655,19.97807212775681
655.0,-2.883687831016762,1.6186587669552872,18.967761744192526
656.0,-2.943233735219748,1.685703225575987,15.829236246892984
657.0,-2.996576773187352,1.5924331360252935,21.045396885756357
658.0,-3.0617801592709313,1.5947299029679443,18.433776412238316
659.0,-2.7840339611198432,1.5279624109883223,20.784020948633593
660.0,-2.9160294586433686,1.5449993141585532,21.211623136369077
661.0,-2.9529975453907085,1.530783045390604,22.24088222426594
662.0,-3.0220903805472767,1.549594022387227,22.2619596488871
663.0,-2.939149902208556,1.5753651553317618,19.451169657747407
664.0,-3.020546686172426,1.6175233965471385,19.383751992931014
665.0,-2.998938883585465,1.560304400115355,19.79267690147961
666.0,-3.0948904780960937,1.5982888916224374,19.941137123283163
667.0,-2.983604110493476,1.536743833365359,21.508396097895222
668.0,-2.900118656277546,1.5525528778235638,21.323879189878447
669.0,-2.90784068329616,1.558755980303948,20.591403358089465
670.0,-3.1200614442550565,1.593935958241524,19.329383716885182
671.0,-3.0086827698332717,1.5495597240612469,19.95182292078502
672.0,-2.8959710379204755,1.5925740570019462,20.29954919701945
673.0,-3.012306010742666,1.5307542838269559,20.516011101460755
674.0,-3.0897340573458125,1.579495082237076,18.846460260633542
675.0,-3.0492784973074922,1.657753214464778,16.749355993460995
676.0,-3.0226551840147033,1.5595460841112216,20.875070629947018
677.0,-2.944731053987196,1.616680731106873,17.679770648902732
678.0,-3.0913128260777825,1.596244491608902,18.78513799671051
679.0,-2.9776031566506393,1.4846311370342318,24.852565891848663
680.0,-2.901327307274967,1.5826050372705316,19.696694541130963
681.0,-2.954844192429097,1.6021760282816304,20.053687705154235
682.0,-3.0596445809572366,1.5587335146512145,19.46131161421863
683.0,-2.9348764306902604,1.5385309549258015,21.648772165873286
684.0,-3.2055736663361536,1.5350276146833128,22.247508688301203
685.0,-3.12690611687728,1.5663740951592413,21.808353524402452
686.0,-3.0724365763635864,1.5132814025728436,21.615727635952858
687.0,-2.8698125555866083,1.5507505829851485,22.85806265487708
688.0,-2.9151993696040557,1.6311599564059815,19.065810514721456
689.0,-2.916189379745189,1.6009826154256253,18.059387881113455
690.0,-2.856812877259691,1.5072361837582293,21.403771984263035
691.0,-2.958692145763008,1.5873841551844312,19.186873929540756
692.0,-2.8203311166609386,1.582087747075467,21.18792117450076
693.0,-2.9407518203958185,1.5566919320737604,19.651205635696208
694.0,-3.02803073405441,1.5761457885954036,20.005959016961327
695.0,-2.846808699795181,1.5404074972802724,21.035239305726513
696.0,-2.9886481065060444,1.603742716284062,19.68037430077888
697.0,-2.9751524102340228,1.554355563757897,20.5670967993417
698.0,-3.0624621598813606,1.65506604436204,17.47888214123182
699.0,-3.026924436126379,1.5973841524801933,19.628214745523554
700.0,-2.9590410799122138,1.5931752215492812,19.257646967469615
701.0,-3.0049491493188425,1.527000371127321,22.308356595725293
702.0,-2.960649329867073,1.570349909560695,20.38984544879519
703.0,-2.9396836939755246,1.668971248627504,16.011423283109295
704.0,-3.0380724844776648,1.7994479338439158,13.463191719565803
705.0,-3.1492147334367435,1.5424180518197776,20.578361615835803
706.0,-2.866256993149842,1.5754846831318012,18.842407181887197
707.0,-3.093128883268318,1.871313395213809,11.731601984751439
708.0,-3.0396717835099514,1.5529009296182728,22.289119954611174
709.0,-3.050622989348918,1.5229462581055855,22.425183382736822
710.0,-3.0589143670351797,1.5123987977960758,21.914044879475455
711.0,-2.9518286492516155,1.6146790834094003,17.4529104215148
712.0,-2.9902003936536987,1.6295643656926972,18.117717576494478
713.0,-2.9740306394018505,1.6056997013628262,18.773571355759017
714.0,-3.0627938465404783,1.4824197369177292,23.523480081954084
715.0,-2.872411885362661,1.536067763138039,19.865526602993985
716.0,-2.937089839272857,1.4720479562706306,23.708798707534484
717.0,-2.89149672326424,1.521410080997729,22.776214558247965
718.0,-2.890716239040618,1.6270861930383327,18.02782518870052
719.0,-3.1435996262291774,1.5695755670066944,20.135890926140405
720.0,-3.056950070421479,1.5567413847516525,20.637543846788418
721.0,-2.9732769953083507,1.5480329061321172,21.167425633853252
722.0,-3.062484349251753,1.5408591551485078,20.068798091352782
723.0,-2.961629007763353,1.5488462809537034,19.594219086537482
724.0,-3.1143978456438752,1.7263339639601978,15.822586640765614
725.0,-3.0082915357246045,1.6282499270700392,17.309598436614607
726.0,-2.8445886537650464,1.5215335286017084,21.76019294280838
727.0,-2.888555958869209,1.59645353617899,17.20544850555479
728.0,-2.9053973703410136,1.528771006315627,21.204417567448367
729.0,-2.9424967168531286,1.576305647202799,20.083384220535795
730.0,-3.0117247142045898,1.559823581535115,22.188268370738133
731.0,-3.0298737511256,1.5817705716630375,18.94499966448424
732.0,-2.9503432244431975,1.5383886558583637,21.130828062643843
733.0,-3.0511066334091526,1.5623070471853824,21.8753759924919
734.0,-3.071399930586665,1.4986149927361627,23.64145590109215
735.0,-2.849485731498824,1.680510219638136,15.696584371585036
736.0,-2.969544179539766,1.5707858459148705,19.427734232511327
737.0,-3.0957977714818665,1.5068440548228452,22.901644097855257
738.0,-3.1654202089043624,1.550630256544904,20.328506958031625
739.0,-3.0564941402852974,1.5156127125167727,22.61692723861932
740.0,-3.026009059926972,1.565215436729535,19.859623584980838
741.0,-3.0389374381809278,1.5079354679240944,20.57619785962324
742.0,-3.017160369857839,1.6124439829268522,17.041816492796087
743.0,-3.0704369646468432,1.522677776897356,21.28467895781288
744.0,-3.006397201574533,1.5716164474418577,21.266474442489034
745.0,-2.919530171699253,1.685517158772636,16.114003137488215
746.0,-3.1402962434952952,1.5597942934645883,20.949290100680717
747.0,-3.0645730038288144,1.575189513591494,19.22973866349395
748.0,-2.9266140195477623,1.5483955362625637,20.204907833595826
749.0,-3.0239169611675045,1.5636260052508657,19.428214187038407
750.0,-2.9386481840539824,1.5610564916382421,20.3224015822433
751.0,-3.068036125959555,1.4848351214047784,21.76377570777582
752.0,-3.016030558023067,1.6982898690556312,15.211117597778731
753.0,-2.866151200697522,1.5773797534791165,20.97401803934708
754.0,-3.0804047555696217,1.5654889233937166,20.69147484661801
755.0,-2.8606677115242025,1.5908265362234641,20.169617563869494
756.0,-3.040703180264837,1.5247619352918593,22.500446200142285
757.0,-2.818180352528091,1.6195850647591015,17.34581676258626
758.0,-2.834629540520761,1.5511390812876713,20.946244215349555
759.0,-3.0011720746270045,1.5329132477501837,22.263383821724915
760.0,-3.03725165692031,1.552934107857336,21.019465589297198
761.0,-2.8884789033784593,1.6136091342143877,18.975986759487483
762.0,-2.923407981283529,1.5749686230486781,21.051140233819666
763.0,-3.0728752188743833,1.6576055086976886,15.964778346024339
764.0,-3.028511675937506,1.6404242565736065,15.011527382829847
765.0,-2.908631738353421,1.6304360125934392,17.69637914416907
766.0,-2.9694876155808068,1.5900686094359386,18.38948710946167
767.0,-3.0184371713110143,1.562112553652954,20.004507536867838
768.0,-2.870571415597575,1.6127203513956652,18.607984230979987
769.0,-3.066289714210369,1.51972525642916,21.816601144153854
770.0,-2.942792899639823,1.5134628485424693,23.222290846113467
771.0,-3.1911544115302792,1.53170734272108,21.512303130464193
772.0,-2.9736573947015357,1.5472248437846639,20.6057283506425
773.0,-2.974753410530104,1.5437508690088952,21.411595040691097
774.0,-2.9798710790515632,1.524149241854315,22.939200049135067
775.0,-3.0447398147114795,1.5310902658615726,22.0698658361177
776.0,-3.068442187632162,1.4987896589691325,22.539526335045796
777.0,-3.041565188306422,1.5523677193774361,20.991891936408
778.0,-2.9211994886854833,1.568807598117198,20.251302225412417
779.0,-3.109825328785757,1.5853769054544842,19.761313865566912
780.0,-3.072706316172507,1.642291899727923,17.618412726503195
781.0,-2.8594920401356143,1.526163783673017,21.461267021540927
782.0,-2.8589749159168503,1.6100026590061483,19.58956781797189
783.0,-2.97423187649654,1.5322983701080055,21.05107391928442
784.0,-2.906654702630281,1.5297859472605606,22.15077474765228
785.0,-2.9581772215227855,1.5820672795905903,20.28569201429331
786.0,-2.919157676135893,1.6921600047971936,15.302651581011947
787.0,-2.8474100701842358,1.541808562796669,20.14427080012359
788.0,-2.9773168823284095,1.526928201177885,22.36762757232818
789.0,-3.040857591952531,1.6013323118078395,19.715563511443904
790.0,-2.877419824557144,1.5371620044243468,22.47022677801263
791.0,-3.0132148091893765,1.565179665240834,21.38587840672527
792.0,-2.914666201855267,1.5696747263192128,21.425267009198052
793.0,-2.9159011195138316,1.5610878317019257,21.178211131432143
794.0,-2.9843135290247322,1.6072749445903267,18.28831786240814
795.0,-3.0214192109676086,1.594629904351864,19.172838027186526
796.0,-2.914996125370199,1.545532172178642,22.05375294847665
797.0,-2.9760275519780284,1.5402459589064927,20.72180827241756
798.0,-3.029944836291156,1.5497325059998897,20.193184833907836
799.0,-3.041160173846644,1.5564956992070222,21.272304912654086
800.0,-2.8569175250801653,1.5687452771471717,19.260789297936448
801.0,-2.8935144460626874,1.577725076089136,19.411014377913084
802.0,-2.9872964941496853,1.560925293306567,20.365992567346574
803.0,-2.9241664262773885,1.496253466113867,22.1210728545305
804.0,-2.797720050076253,1.5249813413936286,23.09558899532256
805.0,-3.0530870544143434,1.5833131697273144,19.40662280903494
806.0,-3.0500391849516952,1.7183845029613416,14.890651604542743
807.0,-2.9778288473521046,1.635423627037125,17.72281133131621
808.0,-2.8248602294094654,1.5756805765089947,20.139984650795544
809.0,-2.95202786325941,1.6225304401531409,16.93608068853831
810.0,-2.8009616361185232,1.494218035128224,22.154378193320376
811.0,-3.065268276894799,1.6900030249390945,15.176690482861241
812.0,-3.034736110458886,1.5386519683681794,21.605240804092674
813.0,-2.9333180417968485,1.535605513856535,22.347642063419972
814.0,-2.8700382385383905,1.5723894140163175,19.63056109341239
815.0,-2.9411560620211237,1.5184228651607206,22.441995983844485
816.0,-2.8616668332350423,1.5899942217710308,19.242447018798632
817.0,-2.860683605961217,1.5582907378477908,19.84543141387852
818.0,-2.951202369277988,1.5424095736526664,21.52547640806595
819.0,-2.987291346163925,1.5353886924498925,21.69220825927104
820.0,-2.956248973668689,1.6061845949549576,19.713903084305336
821.0,-2.9605678185838507,1.653954295986197,16.629853836171208
822.0,-2.9443410754211943,1.4986085663125674,21.903499979249663
823.0,-3.003972599321403,1.62472988427356,18.760704465181043
824.0,-3.0520699131864846,1.6179184884473223,18.328090030249484
825.0,-2.8720786689299835,1.5201685452442018,21.198997713021246
826.0,-2.9344734934676566,1.5891667648569872,20.94889379035843
827.0,-3.071999574452988,1.6424278205998495,18.025685834525802
828.0,-2.9082652481804407,1.5737854814829615,22.03041090494355
829.0,-2.8336216167929704,1.5911400629503931,20.001725560519088
830.0,-2.855817368569426,1.549523379843368,21.789746802944634
831.0,-3.017237721103769,1.5995598818663148,20.627142990072663
832.0,-2.79128663504282,1.5546241304165787,21.016899815962812
833.0,-3.007550985784917,1.652191035805537,17.6818822562292
834.0,-2.9038971366315804,1.600086806728032,18.57775624829651
835.0,-2.967941499831424,1.5351447809522223,23.18024873890471
836.0,-3.129674396957946,1.582186689092811,21.271833184001583
837.0,-3.0322453767283073,1.6021671993494202,19.343408485807053
838.0,-2.974577166899927,1.558890640152833,21.496339400539185
839.0,-3.019395433564713,1.7708191815542353,13.23262445266439
840.0,-3.02621172161619,1.542690801029121,21.307497371281677
841.0,-2.988546043449726,1.5919104634189358,18.238734468881148
842.0,-2.9836787739334927,1.6977326412627747,15.662839393305415
843.0,-3.0565258623918976,1.500185538747529,22.31899790781666
844.0,-3.170176501862885,1.513833657510418,22.36697505047386
845.0,-2.8983424096794765,1.5663945353730624,20.65188829434009
846.0,-2.8291265926041413,1.5449735614699407,20.652052132199692
847.0,-2.7563187630045363,1.5475557948785197,21.87010597680812
848.0,-2.9985431637477626,1.5311891296388913,21.211799271572193
849.0,-3.0051105569846497,1.5845663159204817,19.19283618357489
850.0,-3.0261293975425088,1.584542332784523,20.146635587352534
851.0,-3.050426607628154,1.5550842344010811,20.549733034470652
852.0,-3.0602308432532297,1.5420093362467686,20.435759141170582
853.0,-2.9762021767069755,1.5792248032829026,19.447159268619956
854.0,-2.9833242551644368,1.5275960114564289,20.964518074544326
855.0,-2.9298059571632966,1.5031366820985217,22.802295901148387
856.0,-3.027049030479529,1.5237981793160265,22.485909417245693
857.0,-3.0262670537930605,1.5950116095834748,18.10687782023537
858.0,-2.8938975889836205,1.6665183764506435,16.696157854677296
859.0,-3.0072965047108333,1.5804927928492698,19.36274939736379
860.0,-2.993421896470836,1.5410349112818758,22.277488993007058
861.0,-3.0155024278702456,1.7477538786895197,14.375453992216155
862.0,-3.023529892628372,1.591838717721685,18.856931772993168
863.0,-2.8234370591496423,1.5456063983270791,22.783381123819115
864.0,-2.9209329598187304,1.5243533025789155,20.998819007924485
865.0,-3.025959824809164,1.5704629323721964,20.242201010280084
866.0,-2.8670718438936307,1.561285932040683,19.73734115768027
867.0,-2.889722789135905,1.613895884107294,18.678260372208868
868.0,-2.8968582098472098,1.5398061257058284,20.27053888719737
869.0,-3.0940614679479825,1.5927811394785314,18.104916747260127
870.0,-3.262188755580892,1.6191143195961115,18.631042295804868
871.0,-3.0868988212419097,1.5562263261955667,20.44653194211928
872.0,-2.9222973439628506,1.5433128997641212,21.677421430303344
873.0,-2.881310982278855,1.5802308143193813,19.73558420726174
874.0,-2.9683518358197825,1.5270472714778447,22.507611080103647
875.0,-2.865235374588695,1.6621725513420833,15.72129856823426
876.0,-3.013106577932748,1.5589300388852927,20.906079629810215
877.0,-3.098837331147499,1.5508597835456437,21.36173395687844
878.0,-3.043057546889517,1.5720035200384432,18.759794151338895
879.0,-3.0506737244087043,1.5834336197769554,18.895459978334067
880.0,-2.9666046890407416,1.5644664632763734,21.154137721567714
881.0,-3.026533694189235,1.7231110946984727,15.170870611816696
882.0,-2.881910159012299,1.5081724715105715,20.886935071248235
883.0,-3.0485795911700144,1.4925465722313158,23.789718095142575
884.0,-2.9685337757481998,1.5866740740705878,19.408455219747985
885.0,-2.9254339180584705,1.6048741636357395,19.51067111654861
886.0,-2.904155268355508,1.5800297750419956,20.99041234105681
887.0,-3.046485970157491,1.5809008213307234,19.52939995632118
888.0,-2.994714725857749,1.727702772588028,14.687898603649902
889.0,-3.019707661596607,1.547035760402821,21.492018669950852
890.0,-3.025921285691896,1.5565560384468466,21.273812188890524
891.0,-2.8262717962220543,1.6272975768141713,18.253299246901793
892.0,-2.9074134425384974,1.6121874100814715,18.398410176297304
893.0,-2.943121597684842,1.4981214514080379,23.865983201756507
894.0,-2.916447422145405,1.6408371915827993,17.485184756596496
895.0,-2.9775805920679748,1.541352759983761,22.589837325814948
896.0,-2.8129400922481933,1.5929747847157167,19.816181197508286
897.0,-3.180934218081307,1.644205661388058,16.379389987351217
898.0,-2.9893682506344526,1.5648823338096243,21.928674861783296
899.0,-2.9062562616851175,1.6535638438563134,16.90301269700339
900.0,-2.986026801046002,1.5643618401228188,22.593197365213957
901.0,-2.987365814604769,1.549781201195253,20.376148305836356
902.0,-2.8388834832802283,1.4830980875433357,23.23564004342662
903.0,-2.918155520344855,1.4675652731943647,24.45865426034959
904.0,-2.967287072129211,1.5654206368253896,18.173602520669693
905.0,-3.029867381536598,1.5572885950471331,21.6127726151381
906.0,-2.9112134178941482,1.5569316427626587,23.02759766331821
907.0,-2.909998293981051,1.5475821276872488,20.815645343146116
908.0,-2.91370397763045,1.5063731012346553,23.132496061344543
909.0,-3.1602788462557534,1.5685719645466207,20.87491200691705
910.0,-2.859844863892939,1.5562631686332706,22.061956911005417
911.0,-3.127246137953023,1.5800375047954287,19.330456060730146
912.0,-2.935920929602478,1.6586379475890607,15.892325858121946
913.0,-3.019260764640994,1.5183108739284892,21.095751157799448
914.0,-2.9064632070540015,1.5140810094292594,21.807977081461036
915.0,-2.991097307489386,1.652025003416701,18.105699079126303
916.0,-3.127021227520692,1.5286095641364057,20.51067603849387
917.0,-2.9037166653100828,1.631385287740715,18.81195060551959
918.0,-3.0322746704901236,1.5272546763502617,21.205212340045087
919.0,-2.980501919301327,1.6113753387795633,18.7120216059214
